id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,first_name,second_name,web_name,team
446,78,0,0,0,1,0,0,0,1,0,0,0,3,16.2,1.0,17.0,3.4,1,FALSE,Jack,Stacey,Stacey,3
447,54,0,0,0,0,0,0,0,0,0,0,0,5,4.8,14.6,1.0,2.0,1,FALSE,Erik,Pieters,Pieters,5
452,15,0,0,0,1,0,0,0,0,0,0,0,4,6.2,0.3,0.0,0.7,1,FALSE,Ezri,Konsa Ngoyo,Konsa,2
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Sam,Byram,Byram,14
455,74,0,0,1,0,0,0,0,0,0,0,0,23,20.2,0.3,4.0,2.5,6,FALSE,Bjorn,Engels,Engels,2
458,90,0,0,0,1,0,0,0,1,0,0,0,7,16.4,11.9,0.0,2.8,1,FALSE,Frédéric,Guilbert,Guilbert,2
459,90,0,0,0,1,0,0,0,0,0,0,0,15,25.2,0.3,4.0,3.0,2,FALSE,Kurt,Zouma,Zouma,6
467,90,0,0,1,0,0,0,0,0,0,0,2,27,15.4,13.0,45.0,7.3,8,FALSE,Calum,Chambers,Chambers,1
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jesús,Vallejo Lázaro,Vallejo,20
475,90,0,0,1,0,0,0,0,0,0,0,0,23,24.8,25.8,8.0,5.9,6,FALSE,Dan,Burn,Burn,4
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Lewis,Gibson,Gibson,8
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Mason,Holgate,Holgate,8
481,90,0,0,0,1,0,0,0,0,0,0,0,14,13.0,2.3,0.0,1.5,2,FALSE,Axel,Tuanzebe,Tuanzebe,12
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Philip,Heise,Heise,14
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Wesley,Hoedt,Hoedt,16
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Cédric,Soares,Cédric,16
493,90,0,0,1,0,0,0,0,0,0,0,0,32,24.8,10.8,2.0,3.8,6,FALSE,Adam,Webster,Webster,4
498,90,0,1,1,0,0,0,0,0,0,0,3,38,35.8,30.6,24.0,9.0,12,TRUE,Jetro,Willems,Willems,13
503,90,0,0,0,1,0,0,0,0,0,0,0,17,16.6,10.8,36.0,6.3,2,FALSE,Gary,Cahill,Cahill,7
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Reece,James,James,6
511,31,0,0,0,1,0,0,0,1,0,0,0,1,0.8,1.5,2.0,0.4,0,FALSE,Djibril,Sidibé,Sidibé,8
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kieran,Tierney,Tierney,1
518,90,0,0,0,2,0,0,0,1,0,0,0,18,24.2,29.8,17.0,7.1,0,FALSE,João Pedro Cavaco,Cancelo,Cancelo,11
519,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,FALSE,Emil,Krafth,Krafth,13
529,90,0,0,0,1,0,0,0,0,0,0,0,8,11.8,0.8,0.0,1.3,2,FALSE,Fikayo,Tomori,Tomori,6
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kevin,Danso,Danso,16
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Tudor,Baluta,Baluta,4
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Dimitri,Foulquier,Foulquier,18
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Eric,Garcia,Garcia,11
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Addji Keaninkin Marc-Israel,Guehi,Guehi,6
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ezequiel,Schelotto,Schelotto,4
549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brandon,Williams,Williams,12
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Akin,Famewo,Famewo,14
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Mesut,Özil,Özil,1
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Henrikh,Mkhitaryan,Mkhitaryan,1
17,90,0,0,0,1,0,0,0,0,0,0,0,15,13.6,18.9,58.0,9.1,2,FALSE,Alex,Iwobi,Iwobi,8
18,90,0,0,1,0,0,0,0,0,0,0,0,11,15.6,2.3,4.0,2.2,3,FALSE,Granit,Xhaka,Xhaka,1
19,7,0,0,0,0,0,0,0,0,0,0,0,3,3.4,0.5,8.0,1.2,1,FALSE,Lucas,Torreira,Torreira,1
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Mohamed,Elneny,Elneny,1
21,90,0,0,1,0,0,0,0,0,0,0,0,20,17.8,20.4,14.0,5.2,3,FALSE,Matteo,Guendouzi,Guendouzi,1
28,77,1,1,1,0,0,0,0,1,0,0,1,33,55.0,36.3,13.0,10.4,11,TRUE,Conor,Hourihane,Hourihane,2
29,90,1,0,0,1,0,0,0,0,0,0,0,24,49.8,27.5,43.0,12.0,7,FALSE,Jack,Grealish,Grealish,2
30,63,0,2,1,0,0,0,0,0,0,0,0,29,47.2,36.0,61.0,14.4,9,FALSE,Anwar,El Ghazi,El Ghazi,2
31,90,0,0,0,1,0,0,0,1,0,0,0,16,12.0,18.2,10.0,4.0,1,FALSE,John,McGinn,McGinn,2
